year,importer1,importer2,flow1,flow2
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.01,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.0095823,
1985,All Other Trade,All Other Trade,0,
1985,All Other Trade,All Other Trade,0.0052703,
1985,All Other Trade,All Other Trade,0.0047912,
1985,All Other Trade,All Other Trade,0,
1990,United States of America,Canada,93780.4,
1990,United States of America,Japan,93069.5,
1990,France,German Federal Republic,44227.4,
1990,German Federal Republic,Italy,32313.7,
1990,Netherlands,German Federal Republic,29964.7,
1990,United Kingdom,German Federal Republic,35570.6,
1990,France,Italy,26893.6,
1990,United States of America,Mexico,30796.8,
1990,United States of America,German Federal Republic,29080.3,
1990,Belgium,German Federal Republic,27186.68,
1990,United States of America,United Kingdom,20931.6,
1990,Switzerland,German Federal Republic,23558.2,
1990,United Kingdom,France,20770.6,
1990,Belgium,France,17816.43,
1990,German Federal Republic,Austria,15041.1,
1990,Netherlands,Belgium,16588.92,
1990,United States of America,South Korea,19287.1,
1990,United States of America,Taiwan,21745.73,
1990,United States of America,France,13593.7,
1990,German Federal Republic,Japan,20465.7,
1990,South Korea,Japan,18573.6,
1990,United Kingdom,Netherlands,18699.8,
1990,Taiwan,Japan,15998.19,
1990,France,Spain,10966.5,
1990,United States of America,China,16295.8,
1990,United States of America,Italy,13395.4,
1990,Spain,German Federal Republic,14457.6,
1990,Netherlands,France,9701.89,
1990,United Kingdom,Italy,11863,
1990,Japan,Australia,12358.5,
1990,German Federal Republic,Russia,7348.23,
1990,United States of America,Singapore,10096.4,
1990,China,Japan,7655.93,
1990,United Kingdom,Belgium,9630.08,
1990,German Federal Republic,Sweden,8253,
1990,Japan,Indonesia,12743.9,
1990,Canada,Japan,8972.77,
1990,United Kingdom,Japan,12064.1,
1990,United Kingdom,Ireland,8128.8,
1990,France,Japan,9338.13,
1990,Japan,Singapore,3580.99,
1990,Switzerland,Italy,7329.37,
1990,United States of America,Australia,4897.5,
1990,Netherlands,Italy,4724.48,
1990,United States of America,Netherlands,5257.8,
1990,United States of America,Saudi Arabia,10733.4,
1990,Spain,Italy,8890.99,
1990,Japan,Thailand,4164.3,
1990,Saudi Arabia,Japan,3688.86,
1990,All Other Trade,All Other Trade,6918.95,
1990,All Other Trade,All Other Trade,5118.481,
1990,All Other Trade,All Other Trade,6062.64,
1990,All Other Trade,All Other Trade,8585.7,
1990,All Other Trade,All Other Trade,9938.4,
1990,All Other Trade,All Other Trade,4308.05,
1990,All Other Trade,All Other Trade,5411.36,
1990,All Other Trade,All Other Trade,5338.32,
1990,All Other Trade,All Other Trade,7500.73,
1990,All Other Trade,All Other Trade,3546.2,
1990,All Other Trade,All Other Trade,6388.44,
1990,All Other Trade,All Other Trade,1631,
1990,All Other Trade,All Other Trade,5496.3,
1990,All Other Trade,All Other Trade,5556.4,
1990,All Other Trade,All Other Trade,5112.2,
1990,All Other Trade,All Other Trade,7166.07,
1990,All Other Trade,All Other Trade,4500.707,
1990,All Other Trade,All Other Trade,4231.18,
1990,All Other Trade,All Other Trade,5589,
1990,All Other Trade,All Other Trade,4895.72,
1990,All Other Trade,All Other Trade,4440.71,
1990,All Other Trade,All Other Trade,4562.58,
1990,All Other Trade,All Other Trade,4079.4,
1990,All Other Trade,All Other Trade,3555.25,
1990,All Other Trade,All Other Trade,4577.79,
1990,All Other Trade,All Other Trade,4380.69,
1990,All Other Trade,All Other Trade,4867.92,
1990,All Other Trade,All Other Trade,3504.17,
1990,All Other Trade,All Other Trade,3058.99,
1990,All Other Trade,All Other Trade,4121.85,
1990,All Other Trade,All Other Trade,3475.49,
1990,All Other Trade,All Other Trade,6395.7,
1990,All Other Trade,All Other Trade,3603.36,
1990,All Other Trade,All Other Trade,3149.89,
1990,All Other Trade,All Other Trade,4054.44,
1990,All Other Trade,All Other Trade,3625.09,
1990,All Other Trade,All Other Trade,3733.08,
1990,All Other Trade,All Other Trade,2192.39,
1990,All Other Trade,All Other Trade,3571.75,
1990,All Other Trade,All Other Trade,3681.4,
1990,All Other Trade,All Other Trade,2819.19,
1990,All Other Trade,All Other Trade,3622.6,
1990,All Other Trade,All Other Trade,3400.9,
1990,All Other Trade,All Other Trade,3421.4,
1990,All Other Trade,All Other Trade,3197.649,
1990,All Other Trade,All Other Trade,2629.45,
1990,All Other Trade,All Other Trade,2192.26,
1990,All Other Trade,All Other Trade,2947.75,
1990,All Other Trade,All Other Trade,4716.02,
1990,All Other Trade,All Other Trade,3000.73,
1990,All Other Trade,All Other Trade,2467.94,
1990,All Other Trade,All Other Trade,2229.37,
1990,All Other Trade,All Other Trade,1933,
1990,All Other Trade,All Other Trade,3409.3,
1990,All Other Trade,All Other Trade,3510.39,
1990,All Other Trade,All Other Trade,3158.54,
1990,All Other Trade,All Other Trade,4009.64,
1990,All Other Trade,All Other Trade,1911.3,
1990,All Other Trade,All Other Trade,1923.48,
1990,All Other Trade,All Other Trade,3369.51,
1990,All Other Trade,All Other Trade,2736.28,
1990,All Other Trade,All Other Trade,2747.26,
1990,All Other Trade,All Other Trade,2730.94,
1990,All Other Trade,All Other Trade,1772.88,
1990,All Other Trade,All Other Trade,1821.5,
1990,All Other Trade,All Other Trade,1794.1,
1990,All Other Trade,All Other Trade,3890.07,
1990,All Other Trade,All Other Trade,1647.78,
1990,All Other Trade,All Other Trade,1708.86,
1990,All Other Trade,All Other Trade,1729.6,
1990,All Other Trade,All Other Trade,1754.99,
1990,All Other Trade,All Other Trade,1168.4,
1990,All Other Trade,All Other Trade,2149.49,
1990,All Other Trade,All Other Trade,3154.37,
1990,All Other Trade,All Other Trade,2252.7,
1990,All Other Trade,All Other Trade,799.16,
1990,All Other Trade,All Other Trade,2210.48,
1990,All Other Trade,All Other Trade,1854.183,
1990,All Other Trade,All Other Trade,1356.07,
1990,All Other Trade,All Other Trade,2479.82,
1990,All Other Trade,All Other Trade,2079.4,
1990,All Other Trade,All Other Trade,1865.97,
1990,All Other Trade,All Other Trade,1518.426,
1990,All Other Trade,All Other Trade,2780.61,
1990,All Other Trade,All Other Trade,1963.9,
1990,All Other Trade,All Other Trade,1779.63,
1990,All Other Trade,All Other Trade,2427.32,
1990,All Other Trade,All Other Trade,2530.729,
1990,All Other Trade,All Other Trade,1851.57,
1990,All Other Trade,All Other Trade,3004.98,
1990,All Other Trade,All Other Trade,2078.08,
1990,All Other Trade,All Other Trade,2847.6,
1990,All Other Trade,All Other Trade,1244.73,
1990,All Other Trade,All Other Trade,3247.3,
1990,All Other Trade,All Other Trade,2366.649,
1990,All Other Trade,All Other Trade,1914.67,
1990,All Other Trade,All Other Trade,2212.82,
1990,All Other Trade,All Other Trade,2074.75,
1990,All Other Trade,All Other Trade,2294.91,
1990,All Other Trade,All Other Trade,1886.84,
1990,All Other Trade,All Other Trade,2860.89,
1990,All Other Trade,All Other Trade,2582.41,
1990,All Other Trade,All Other Trade,1643.66,
1990,All Other Trade,All Other Trade,2048.98,
1990,All Other Trade,All Other Trade,1837.15,
1990,All Other Trade,All Other Trade,1755.5,
1990,All Other Trade,All Other Trade,2589.6,
1990,All Other Trade,All Other Trade,1406.034,
1990,All Other Trade,All Other Trade,2122.71,
1990,All Other Trade,All Other Trade,1752,
1990,All Other Trade,All Other Trade,1887.21,
1990,All Other Trade,All Other Trade,189.27,
1990,All Other Trade,All Other Trade,1155.2,
1990,All Other Trade,All Other Trade,1580.62,
1990,All Other Trade,All Other Trade,1516.09,
1990,All Other Trade,All Other Trade,1491.18,
1990,All Other Trade,All Other Trade,1411.41,
1990,All Other Trade,All Other Trade,1840.93,
1990,All Other Trade,All Other Trade,1800.04,
1990,All Other Trade,All Other Trade,2545.89,
1990,All Other Trade,All Other Trade,1726.26,
1990,All Other Trade,All Other Trade,1358.1,
1990,All Other Trade,All Other Trade,1902.14,
1990,All Other Trade,All Other Trade,1373.5,
1990,All Other Trade,All Other Trade,1979.329,
1990,All Other Trade,All Other Trade,2483,
1990,All Other Trade,All Other Trade,1820.55,
1990,All Other Trade,All Other Trade,1426.88,
1990,All Other Trade,All Other Trade,1380.7,
1990,All Other Trade,All Other Trade,1556.29,
1990,All Other Trade,All Other Trade,2216.79,
1990,All Other Trade,All Other Trade,1326.6,
1990,All Other Trade,All Other Trade,1297.88,
1990,All Other Trade,All Other Trade,1618.823,
1990,All Other Trade,All Other Trade,1849.66,
1990,All Other Trade,All Other Trade,1387.03,
1990,All Other Trade,All Other Trade,1706.81,
1990,All Other Trade,All Other Trade,1168.08,
1990,All Other Trade,All Other Trade,1723.83,
1990,All Other Trade,All Other Trade,849.47,
1990,All Other Trade,All Other Trade,1570.7,
1990,All Other Trade,All Other Trade,1659.672,
1990,All Other Trade,All Other Trade,943.7,
1990,All Other Trade,All Other Trade,2222.01,
1990,All Other Trade,All Other Trade,1830.14,
1990,All Other Trade,All Other Trade,1793.91,
1990,All Other Trade,All Other Trade,1764.13,
1990,All Other Trade,All Other Trade,805.2,
1990,All Other Trade,All Other Trade,1311.89,
1990,All Other Trade,All Other Trade,1598.55,
1990,All Other Trade,All Other Trade,953.03,
1990,All Other Trade,All Other Trade,1826.5,
1990,All Other Trade,All Other Trade,1437.11,
1990,All Other Trade,All Other Trade,771.1331,
1990,All Other Trade,All Other Trade,896.4,
1990,All Other Trade,All Other Trade,1600.8,
1990,All Other Trade,All Other Trade,1856.224,
1990,All Other Trade,All Other Trade,1359.82,
1990,All Other Trade,All Other Trade,1343.629,
1990,All Other Trade,All Other Trade,1664.3,
1990,All Other Trade,All Other Trade,1127.4,
1990,All Other Trade,All Other Trade,790.3,
1990,All Other Trade,All Other Trade,965.87,
1990,All Other Trade,All Other Trade,1361.27,
1990,All Other Trade,All Other Trade,664.0682,
1990,All Other Trade,All Other Trade,920.5,
1990,All Other Trade,All Other Trade,967.72,
1990,All Other Trade,All Other Trade,698.81,
1990,All Other Trade,All Other Trade,1834.74,
1990,All Other Trade,All Other Trade,1043.94,
1990,All Other Trade,All Other Trade,455.35,
1990,All Other Trade,All Other Trade,1286.22,
1990,All Other Trade,All Other Trade,1558.524,
1990,All Other Trade,All Other Trade,790.43,
1990,All Other Trade,All Other Trade,1665.87,
1990,All Other Trade,All Other Trade,1339.19,
1990,All Other Trade,All Other Trade,1586.4,
1990,All Other Trade,All Other Trade,978.98,
1990,All Other Trade,All Other Trade,2099.4,
1990,All Other Trade,All Other Trade,1131.737,
1990,All Other Trade,All Other Trade,1653.15,
1990,All Other Trade,All Other Trade,882.82,
1990,All Other Trade,All Other Trade,1361.93,
1990,All Other Trade,All Other Trade,1577.84,
1990,All Other Trade,All Other Trade,970.85,
1990,All Other Trade,All Other Trade,896.53,
1990,All Other Trade,All Other Trade,1060.874,
1990,All Other Trade,All Other Trade,775.58,
1990,All Other Trade,All Other Trade,1191.76,
1990,All Other Trade,All Other Trade,248.3,
1990,All Other Trade,All Other Trade,1559.81,
1990,All Other Trade,All Other Trade,568.4,
1990,All Other Trade,All Other Trade,838.8037,
1990,All Other Trade,All Other Trade,319.79,
1990,All Other Trade,All Other Trade,460,
1990,All Other Trade,All Other Trade,987.7821,
1990,All Other Trade,All Other Trade,1726.36,
1990,All Other Trade,All Other Trade,921.5791,
1990,All Other Trade,All Other Trade,1547.93,
1990,All Other Trade,All Other Trade,850.89,
1990,All Other Trade,All Other Trade,1546.8,
1990,All Other Trade,All Other Trade,903.96,
1990,All Other Trade,All Other Trade,1003.017,
1990,All Other Trade,All Other Trade,1816.25,
1990,All Other Trade,All Other Trade,873.12,
1990,All Other Trade,All Other Trade,1630.85,
1990,All Other Trade,All Other Trade,1003.31,
1990,All Other Trade,All Other Trade,1493.08,
1990,All Other Trade,All Other Trade,952.4,
1990,All Other Trade,All Other Trade,459.4444,
1990,All Other Trade,All Other Trade,106.66,
1990,All Other Trade,All Other Trade,979.28,
1990,All Other Trade,All Other Trade,554.17,
1990,All Other Trade,All Other Trade,817.73,
1990,All Other Trade,All Other Trade,563.38,
1990,All Other Trade,All Other Trade,393.01,
1990,All Other Trade,All Other Trade,852.22,
1990,All Other Trade,All Other Trade,1105,
1990,All Other Trade,All Other Trade,1262.04,
1990,All Other Trade,All Other Trade,727.21,
1990,All Other Trade,All Other Trade,905.11,
1990,All Other Trade,All Other Trade,447.9559,
1990,All Other Trade,All Other Trade,885.7,
1990,All Other Trade,All Other Trade,1359.15,
1990,All Other Trade,All Other Trade,583.8,
1990,All Other Trade,All Other Trade,1125.43,
1990,All Other Trade,All Other Trade,880.8,
1990,All Other Trade,All Other Trade,1340.491,
1990,All Other Trade,All Other Trade,984.89,
1990,All Other Trade,All Other Trade,1169.88,
1990,All Other Trade,All Other Trade,1153.26,
1990,All Other Trade,All Other Trade,935.11,
1990,All Other Trade,All Other Trade,505.53,
1990,All Other Trade,All Other Trade,867.67,
1990,All Other Trade,All Other Trade,1122.27,
1990,All Other Trade,All Other Trade,714.54,
1990,All Other Trade,All Other Trade,528.32,
1990,All Other Trade,All Other Trade,263.57,
1990,All Other Trade,All Other Trade,1322.1,
1990,All Other Trade,All Other Trade,435.2,
1990,All Other Trade,All Other Trade,852.1,
1990,All Other Trade,All Other Trade,1105.909,
1990,All Other Trade,All Other Trade,214,
